"ID","name","country","location","redemption_account","volume_required","start_date","end_date","redemption_purpose","supply_remaining","totalSealed_GiB","total_time_hours","initial_capacity_GiB","final_capacity_GiB","time_average_capacity_GiB","total_energy_upper_MWh"
"","f024182","CN","HK","Longli Jia Tuo Mountain Windfarm",9,"2021-04-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f024182",1246,9376,2183.991666666667,"128160","137536",131670.86138149176,5.915146668474666
"","f024468","CN","CN-GD","Longli Jia Tuo Mountain Windfarm",23,"2021-04-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f024468",1223,90496,2183.991666666667,"96768","187264",127075.80990464696,15.16066912967851
"","f024511","CN","CN-GD","Longli Jia Tuo Mountain Windfarm",148,"2021-04-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f024511",1075,0,2183.991666666667,"2674656","2674656",2674655.9999999995,98.05305018674662
"","f025025","CN","CN-SD","Longli Jia Tuo Mountain Windfarm",4,"2021-04-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f025025",1071,0,2183.991666666667,"54944","54944",54943.99999999999,2.014250351993156
"","f029401","CN","CN-XJ","Longli Jia Tuo Mountain Windfarm",720,"2021-04-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f029401",351,3080160,2183.991666666667,"2533312","5613440",3324696.4828772885,479.33619179650725
"","f029416","CN","CN-XX","Longli Jia Tuo Mountain Windfarm",2,"2021-04-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f029416",349,0,2183.991666666667,"18816","18816",18816,0.6897956942178076
"","f029665","CN","CN-LN","Longli Jia Tuo Mountain Windfarm",56,"2021-04-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f029665",293,0,2183.991666666667,"1018304","1018304",1018303.9999999999,37.33108602278754
"","f030125","CN","CN-JS","Longli Jia Tuo Mountain Windfarm",4,"2021-04-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f030125",289,12480,2183.991666666667,"26240","38688",30154.4083425227,2.553766631424755
"","f030335","CN","CN-FJ","Longli Jia Tuo Mountain Windfarm",21,"2021-04-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f030335",268,0,2183.991666666667,"367296","367296",367296,13.465093500394552
"","f030384","CN","CN-GD","Longli Jia Tuo Mountain Windfarm",88,"2021-04-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f030384",180,0,2183.991666666667,"1594720","1594720",1594719.9999999998,58.46253132881707
"","f032888","CN","CN-SD","Longli Jia Tuo Mountain Windfarm",153,"2021-04-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f032888",27,365504,2183.991666666667,"1298464","1663968",1620034.290851233,101.8072999289295
"","f033123","CN","CN-XJ","Longli Jia Tuo Mountain Windfarm",27,"2021-04-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f033123",0,2853696,2183.991666666667,"2265504","5119168",3016665.596190442,441.7626100226896
"","f034047","CN","CN-ZJ","Guedin Windfarm",5,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f034047",22257,0,719.9916666666667,"264800","264800",264799.99999999994,3.2002775755871427
"","f034567","CN","CN-GD","Guedin Windfarm",12,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f034567",22245,0,719.9916666666667,"657632","657632",657632,7.947903861739139
"","f034581","CN","CN-GD","Guedin Windfarm",43,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f034581",22202,170528,719.9916666666667,"657344","827872",697666.6492899237,28.22152542231739
"","f034658","CN","CN-GD","Guedin Windfarm",150,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f034658",22052,786528,719.9916666666667,"142592","929120",700247.102859987,99.73952192037005
"","f034707","CN","CN-SD","Guedin Windfarm",153,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f034707",21899,0,719.9916666666667,"8433696","8433696",8433696,101.92661702461852
"","f039515","CN","CN-CQ","Guedin Windfarm",57,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f039515",21842,46112,719.9916666666667,"2624832","2670944",2669752.756953205,37.616970107299
"","f039800","CN","CN-SC","Guedin Windfarm",10,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f039800",21832,0,719.9916666666667,"504960","504960",504960,6.102764971935362
"","f040218","CN","CN-JS","Guedin Windfarm",23,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f040218",21809,80928,719.9916666666667,"417920","498816",466176.02925959765,15.025731570819607
"","f040332","CN","CN-GD","Guedin Windfarm",107,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f040332",21702,279552,719.9916666666667,"2976384","3255904",3201725.9355316604,71.13692245528061
"","f043929","CN","CN-BJ","Guedin Windfarm",7,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f043929",21695,7424,719.9916666666667,"291456","298816",297258.1145615112,4.454109997246337
"","f044315","CN","CN-ZJ","Guedin Windfarm",9,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f044315",21686,0,719.9916666666667,"450848","450848",450848,5.448786799087282
"","f045505","CN","CN-NM","Guedin Windfarm",1,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f045505",21685,416,719.9916666666667,"5344","5728",5472.601488443153,0.11441670039019046
"","f047666","CN","CN-HL","Guedin Windfarm",4,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f047666",21681,6912,719.9916666666667,"124512","131392",127826.4013240894,2.347001631830596
"","f047843","CN","CN-FJ","Guedin Windfarm",164,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f047843",21517,164128,719.9916666666667,"7361152","7525216",7433298.262803969,108.88322680621712
"","f048135","CN","CN-CQ","Guedin Windfarm",46,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f048135",21471,109024,719.9916666666667,"1393440","1502464",1483590.5678537928,30.58237907206787
"","f048968","CN","CN-SC","Guedin Windfarm",82,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f048968",21389,0,719.9916666666667,"4478656","4478656",4478656,54.12742585184597
"","f050022","CN","CN-SH","Guedin Windfarm",29,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f050022",21360,137792,719.9916666666667,"184480","322240",233274.93734881157,18.810040856309815
"","f052447","CN","CN-XJ","Guedin Windfarm",33,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f052447",21327,96,719.9916666666667,"1786816","1786880",1786859.744580377,21.6064851040607
"","f053173","CN","CN-GD","Guedin Windfarm",10,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f053173",21317,20512,719.9916666666667,"292480","312992",308343.79694209446,6.106950181819715
"","f054414","CN","CN-FJ","Guedin Windfarm",12,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f054414",21305,57056,719.9916666666667,"57888","114912",87397.95599486095,7.67760999925531
"","f054418","CN","CN-FJ","Guedin Windfarm",189,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f054418",21116,1021216,719.9916666666667,"67328","1088512",608125.328117223,125.86171751294457
"","f054666","CN","CN-HN","Guedin Windfarm",7,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f054666",21109,0,719.9916666666667,"345728","345728",345728,4.178344281165377
"","f056226","CN","CN-GD","Guedin Windfarm",83,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f056226",21026,0,719.9916666666667,"4527360","4527360",4527360,54.71604488145849
"","f056573","CN","CN-SC","Guedin Windfarm",7,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f056573",21019,0,719.9916666666667,"385344","385344",385344,4.657129010902764
"","f056611","CN","CN-XJ","Guedin Windfarm",21,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f056611",20998,0,719.9916666666667,"1107392","1107392",1107391.9999999998,13.383541484080805
"","f057070","CN","CN-AH","Guedin Windfarm",12,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f057070",20986,44192,719.9916666666667,"208672","252832",228225.0192710562,7.88672783318778
"","f057466","CN","CN-GD","Guedin Windfarm",1,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f057466",20985,0,719.9916666666667,"12960","12960",12960,0.15662989946982395
"","f057618","CN","CN-FJ","Guedin Windfarm",34,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f057618",20951,37216,719.9916666666667,"1462144","1499328",1484552.1189828583,22.260680460038138
"","f058349","CN","CN-GD","Guedin Windfarm",1,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f058349",20950,0,719.9916666666667,"20256","20256",20256,0.24480673176394702
"","f059788","CN","CN-GD","Guedin Windfarm",15,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f059788",20935,39872,719.9916666666667,"405504","445376",434587.05623907706,9.87940913179695
"","f060072","CN","CN-CQ","Guedin Windfarm",27,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f060072",20908,96,719.9916666666667,"1433536","1433632",1433572.2881977798,17.33677995150237
"","f061158","CN","CN-HA","Guedin Windfarm",1,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f061158",20907,1408,719.9916666666667,"35104","36480",35810.88336670563,0.5961958814646473
"","f061407","CN","CN-GD","Guedin Windfarm",63,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f061407",20844,0,719.9916666666667,"3458176","3458176",3458176,41.794271545444275
"","f062260","CN","CN-GD","Guedin Windfarm",5,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f062260",20839,8128,719.9916666666667,"162976","171072",163800.02657438148,2.9228827500399728
"","f063628","CN","CN-AH","Guedin Windfarm",16,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f063628",20823,71552,719.9916666666667,"136032","207584",177719.31397354152,10.451462488264083
"","f065200","CN","CN-SC","Guedin Windfarm",20,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f065200",20803,0,719.9916666666667,"1064384","1064384",1064384,12.863762262136502
"","f066270","CN","CN-GD","Guedin Windfarm",340,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f066270",20463,48288,719.9916666666667,"18237472","18285760",18266240.53408024,226.36303758279982
"","f067375","CN","CN-XX","Guedin Windfarm",63,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f067375",20400,5024,719.9916666666667,"3403744","3408736",3404376.25361405,41.72710243956817
"","f068096","CN","CN-SC","Guedin Windfarm",66,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f068096",20334,0,719.9916666666667,"3619840","3619840",3619839.9999999995,43.74808451364564
"","f068528","CN","CN-SH","Guedin Windfarm",8,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f068528",20326,9472,719.9916666666667,"320192","329632",321851.57698584493,4.989008173541142
"","f073552","CN","CN-XJ","Guedin Windfarm",22,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f073552",20304,4832,719.9916666666667,"1139936","1144736",1141998.924246809,14.362542004517728
"","f078465","CN","CN-SN","Guedin Windfarm",10,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f078465",20294,45856,719.9916666666667,"36800","82528",75336.83491707072,6.232083444209831
"","f079007","CN","CN-SD","Guedin Windfarm",3,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f079007",20291,96,719.9916666666667,"146048","146112",146103.60953251773,1.776896486233306
"","f079426","CN","CN-SD","Guedin Windfarm",15,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f079426",20276,51776,719.9916666666667,"307744","359520",315649.7474276324,9.823434982892499
"","f079815","CN","CN-ZJ","Guedin Windfarm",254,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f079815",20022,611744,719.9916666666667,"7798880","8410592",8091036.9847798925,168.77826458449348
"","f080468","CN","CN-GD","Guedin Windfarm",17,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f080468",20005,0,719.9916666666667,"885088","885088",885088,10.696855282557678
"","f082000","CN","CN-XX","Guedin Windfarm",13,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f082000",19992,45728,719.9916666666667,"238784","284480",255102.2999803235,8.389809807628101
"","f082095","CN","CN-SC","Guedin Windfarm",226,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f082095",19766,768,719.9916666666667,"12456704","12457440",12456891.791062403,150.63864099129594
"","f082452","CN","CN-GD","Guedin Windfarm",164,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f082452",19602,658944,719.9916666666667,"2195392","2854208",2713951.1781386444,109.27029994400475
"","f082617","CN","CN-FJ","Guedin Windfarm",30,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f082617",19572,0,719.9916666666667,"1626880","1626880",1626880,19.661886639619382
