"ID","name","country","location","redemption_account","volume_required","start_date","end_date","redemption_purpose","supply_remaining","totalSealed_GiB","total_time_hours","initial_capacity_GiB","final_capacity_GiB","time_average_capacity_GiB","total_energy_upper_MWh"
"","f023984","CN","CN-ZJ","Longli Jia Tuo Mountain Windfarm",4,"2021-04-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f023984",818,9760,2183.991666666667,"34560","44288",39246.06256892007,2.5714111789651
"","f023985","CN","CN-ZJ","Longli Jia Tuo Mountain Windfarm",5,"2021-04-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f023985",813,13344,2183.991666666667,"30240","43552",34493.98534029815,2.8131229998664065
"","f024006","CN","CN-JX","Longli Jia Tuo Mountain Windfarm",97,"2021-04-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f024006",716,63040,2183.991666666667,"1539904","1602944",1551601.9084932464,64.19761252498787
"","f024007","CN","CN-JX","Longli Jia Tuo Mountain Windfarm",95,"2021-04-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f024007",621,62912,2183.991666666667,"1499040","1561952",1511947.5704959177,62.729027701573536
"","f024008","CN","CN-JX","Longli Jia Tuo Mountain Windfarm",81,"2021-04-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f024008",540,61792,2183.991666666667,"1253312","1315104",1265810.161607758,53.575639436411734
"","f024012","CN","CN-JX","Longli Jia Tuo Mountain Windfarm",47,"2021-04-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f024012",493,173248,2183.991666666667,"216320","389536",298960.52570408204,31.065344123994528
"","f024013","CN","CN-JX","Longli Jia Tuo Mountain Windfarm",55,"2021-04-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f024013",438,158304,2183.991666666667,"413824","572096",489311.9074477557,36.30938580883706
"","f024014","CN","CN-JX","Longli Jia Tuo Mountain Windfarm",35,"2021-04-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f024014",403,150848,2183.991666666667,"72512","223328",148004.0991609398,22.931752061385758
"","f024015","CN","CN-XJ","Longli Jia Tuo Mountain Windfarm",396,"2021-04-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f024015",7,972672,2183.991666666667,"3547776","4520448",4110878.4638524577,263.5836537776906
"","f024066","CN","CN-SC","Longli Jia Tuo Mountain Windfarm",7,"2021-04-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f024066",0,0,2183.991666666667,"1252192","1252192",1252192,45.90543420142352
"","f024136","CN","CN-JX","Guedin Windfarm",13,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f024136",22249,45792,719.9916666666667,"223776","269536",239518.97443257394,8.20890254000478
"","f024146","CN","CN-JX","Guedin Windfarm",14,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f024146",22235,55456,719.9916666666667,"209120","264544",232149.42728503756,9.241344201223395
"","f024147","CN","CN-JX","Guedin Windfarm",14,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f024147",22221,50752,719.9916666666667,"224192","274912",245396.0054167292,8.855538304083247
"","f024148","CN","CN-JX","Guedin Windfarm",14,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f024148",22207,52064,719.9916666666667,"215040","267072",237459.3628166996,8.91187651714124
"","f024182","CN","HK","Guedin Windfarm",3,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f024182",22204,1984,719.9916666666667,"128160","130144",128871.59749534138,1.7877390163813263
"","f024468","CN","CN-GD","Guedin Windfarm",3,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f024468",22201,5664,719.9916666666667,"96768","102432",97872.98130765409,1.8401649486359584
"","f030125","CN","CN-JS","Guedin Windfarm",1,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f030125",22200,1376,719.9916666666667,"26240","27584",26867.886156089775,0.4844004326349143
"","f030384","CN","CN-GD","Guedin Windfarm",29,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f030384",22171,0,719.9916666666667,"1594720","1594720",1594719.9999999998,19.273212444638702
"","f032888","CN","CN-SD","Guedin Windfarm",92,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f032888",22079,365504,719.9916666666667,"1298464","1663968",1530701.3816363662,60.9162516163301
"","f034047","CN","CN-ZJ","Guedin Windfarm",5,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f034047",22074,0,719.9916666666667,"264800","264800",264799.99999999994,3.2002775755871427
"","f034567","CN","CN-GD","Guedin Windfarm",12,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f034567",22062,0,719.9916666666667,"657632","657632",657632,7.947903861739139
"","f034581","CN","CN-GD","Guedin Windfarm",43,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f034581",22019,170528,719.9916666666667,"657344","827872",697666.6492899237,28.22152542231739
"","f034592","CN","CN-GD","Guedin Windfarm",13,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f034592",22006,36352,719.9916666666667,"335072","371392",350368.7881572701,8.453081371881904
"","f034658","CN","CN-GD","Guedin Windfarm",150,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f034658",21856,786528,719.9916666666667,"142592","929120",700247.102859987,99.73952192037005
"","f034707","CN","CN-SD","Guedin Windfarm",153,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f034707",21703,0,719.9916666666667,"8433696","8433696",8433696,101.92661702461852
"","f039515","CN","CN-CQ","Guedin Windfarm",57,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f039515",21646,46112,719.9916666666667,"2624832","2670944",2669752.756953205,37.616970107299
"","f039800","CN","CN-SC","Guedin Windfarm",10,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f039800",21636,0,719.9916666666667,"504960","504960",504960,6.102764971935362
"","f040218","CN","CN-JS","Guedin Windfarm",23,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f040218",21613,80928,719.9916666666667,"417920","498816",466176.02925959765,15.025731570819607
"","f040332","CN","CN-GD","Guedin Windfarm",107,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f040332",21506,279552,719.9916666666667,"2976384","3255904",3201725.9355316604,71.13692245528061
"","f043929","CN","CN-BJ","Guedin Windfarm",7,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f043929",21499,7424,719.9916666666667,"291456","298816",297258.1145615112,4.454109997246337
"","f044315","CN","CN-ZJ","Guedin Windfarm",9,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f044315",21490,0,719.9916666666667,"450848","450848",450848,5.448786799087282
"","f045505","CN","CN-NM","Guedin Windfarm",1,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f045505",21489,416,719.9916666666667,"5344","5728",5472.601488443153,0.11441670039019046
"","f047666","CN","CN-HL","Guedin Windfarm",4,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f047666",21485,6912,719.9916666666667,"124512","131392",127826.4013240894,2.347001631830596
"","f047843","CN","CN-FJ","Guedin Windfarm",164,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f047843",21321,164128,719.9916666666667,"7361152","7525216",7433298.262803969,108.88322680621712
"","f048135","CN","CN-CQ","Guedin Windfarm",46,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f048135",21275,109024,719.9916666666667,"1393440","1502464",1483590.5678537928,30.58237907206787
"","f048968","CN","CN-SC","Guedin Windfarm",82,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f048968",21193,0,719.9916666666667,"4478656","4478656",4478656,54.12742585184597
"","f050022","CN","CN-SH","Guedin Windfarm",29,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f050022",21164,137792,719.9916666666667,"184480","322240",233274.93734881157,18.810040856309815
"","f052447","CN","CN-XJ","Guedin Windfarm",33,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f052447",21131,96,719.9916666666667,"1786816","1786880",1786859.744580377,21.6064851040607
"","f053173","CN","CN-GD","Guedin Windfarm",10,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f053173",21121,20512,719.9916666666667,"292480","312992",308343.79694209446,6.106950181819715
"","f054414","CN","CN-FJ","Guedin Windfarm",12,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f054414",21109,57056,719.9916666666667,"57888","114912",87397.95599486095,7.67760999925531
"","f054418","CN","CN-FJ","Guedin Windfarm",189,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f054418",20920,1021216,719.9916666666667,"67328","1088512",608125.328117223,125.86171751294457
"","f054666","CN","CN-HN","Guedin Windfarm",7,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f054666",20913,0,719.9916666666667,"345728","345728",345728,4.178344281165377
"","f056226","CN","CN-GD","Guedin Windfarm",83,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f056226",20830,0,719.9916666666667,"4527360","4527360",4527360,54.71604488145849
"","f056573","CN","CN-SC","Guedin Windfarm",7,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f056573",20823,0,719.9916666666667,"385344","385344",385344,4.657129010902764
"","f056611","CN","CN-XJ","Guedin Windfarm",21,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f056611",20802,0,719.9916666666667,"1107392","1107392",1107391.9999999998,13.383541484080805
"","f057070","CN","CN-AH","Guedin Windfarm",12,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f057070",20790,44192,719.9916666666667,"208672","252832",228225.0192710562,7.88672783318778
"","f057466","CN","CN-GD","Guedin Windfarm",1,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f057466",20789,0,719.9916666666667,"12960","12960",12960,0.15662989946982395
"","f057618","CN","CN-FJ","Guedin Windfarm",34,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f057618",20755,37216,719.9916666666667,"1462144","1499328",1484552.1189828583,22.260680460038138
"","f058349","CN","CN-GD","Guedin Windfarm",1,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f058349",20754,0,719.9916666666667,"20256","20256",20256,0.24480673176394702
"","f059788","CN","CN-GD","Guedin Windfarm",15,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f059788",20739,39872,719.9916666666667,"405504","445376",434587.05623907706,9.87940913179695
"","f060072","CN","CN-CQ","Guedin Windfarm",27,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f060072",20712,96,719.9916666666667,"1433536","1433632",1433572.2881977798,17.33677995150237
"","f061158","CN","CN-HA","Guedin Windfarm",1,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f061158",20711,1408,719.9916666666667,"35104","36480",35810.88336670563,0.5961958814646473
"","f061407","CN","CN-GD","Guedin Windfarm",63,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f061407",20648,0,719.9916666666667,"3458176","3458176",3458176,41.794271545444275
"","f062260","CN","CN-GD","Guedin Windfarm",5,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f062260",20643,8128,719.9916666666667,"162976","171072",163800.02657438148,2.9228827500399728
"","f063628","CN","CN-AH","Guedin Windfarm",16,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f063628",20627,71552,719.9916666666667,"136032","207584",177719.31397354152,10.451462488264083
"","f065200","CN","CN-SC","Guedin Windfarm",20,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f065200",20607,0,719.9916666666667,"1064384","1064384",1064384,12.863762262136502
"","f066104","CN","CN-XJ","Guedin Windfarm",173,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f066104",20434,581856,719.9916666666667,"3671264","4251264",3924351.3485109927,114.95269747310263
"","f066270","CN","CN-GD","Guedin Windfarm",340,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f066270",20094,48288,719.9916666666667,"18237472","18285760",18266240.53408024,226.36303758279982
"","f067375","CN","CN-XX","Guedin Windfarm",63,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f067375",20031,5024,719.9916666666667,"3403744","3408736",3404376.25361405,41.72710243956817
"","f068096","CN","CN-SC","Guedin Windfarm",66,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f068096",19965,0,719.9916666666667,"3619840","3619840",3619839.9999999995,43.74808451364564
"","f068528","CN","CN-SH","Guedin Windfarm",8,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f068528",19957,9472,719.9916666666667,"320192","329632",321851.57698584493,4.989008173541142
"","f073552","CN","CN-XJ","Guedin Windfarm",22,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f073552",19935,4832,719.9916666666667,"1139936","1144736",1141998.924246809,14.362542004517728
"","f078465","CN","CN-SN","Guedin Windfarm",10,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f078465",19925,45856,719.9916666666667,"36800","82528",75336.83491707072,6.232083444209831
